sex,year,last_letter,cases,pct
M,1997,a,41267,2.192595851
M,1997,b,46177,2.453473687
M,1997,c,25848,1.373354437
M,1997,d,69031,3.66775109
M,1997,e,141749,7.531399649
M,1997,f,1326,0.070452955
M,1997,g,2732,0.145156466
M,1997,h,70484,3.744951801
M,1997,i,14476,0.769137993
M,1997,j,731,0.03883945
M,1997,k,44920,2.386686836
M,1997,l,154818,8.225781
M,1997,m,39993,2.124905757
M,1997,n,552289,29.34418713
M,1997,o,73271,3.893030524
M,1997,p,4172,0.221666462
M,1997,q,557,0.029594492
M,1997,r,165094,8.771764836
M,1997,s,147906,7.858533016
M,1997,t,52697,2.799893949
M,1997,u,1560,0.08288583
M,1997,v,598,0.031772901
M,1997,w,60402,3.209275562
M,1997,x,9970,0.529725462
M,1997,y,157415,8.363764653
M,1997,z,2624,0.139418216
M,1998,a,41114,2.154511273
M,1998,b,50330,2.637460534
M,1998,c,26624,1.395186752
M,1998,d,67675,3.546396615
M,1998,e,144746,7.585175093
M,1998,f,1546,0.081015577
M,1998,g,2464,0.129121851
M,1998,h,76615,4.014882551
M,1998,i,16033,0.840182888
M,1998,j,889,0.046586577
M,1998,k,44284,2.320629888
M,1998,l,154909,8.117750324
M,1998,m,40542,2.124536558
M,1998,n,569348,29.8357417
M,1998,o,73886,3.871873813
M,1998,p,3866,0.202591346
M,1998,q,992,0.051984122
M,1998,r,169241,8.868795116
M,1998,s,147338,7.721004572
M,1998,t,51440,2.695628251
M,1998,u,1606,0.084159778
M,1998,v,738,0.038673671
M,1998,w,58254,3.052704668
M,1998,x,10547,0.552698117
M,1998,y,150461,7.88466023
M,1998,z,2787,0.146048132
M,1999,a,40452,2.110488112
M,1999,b,50051,2.611293397
M,1999,c,26160,1.364836572
M,1999,d,65502,3.41741304
M,1999,e,144944,7.562112846
M,1999,f,1605,0.083737106
M,1999,g,2344,0.122292696
M,1999,h,82571,4.307948034
M,1999,i,16641,0.868205099
M,1999,j,968,0.050503127
M,1999,k,44183,2.305144276
M,1999,l,153067,7.985911297
M,1999,m,40959,2.136939646
M,1999,n,584276,30.48322832
M,1999,o,76153,3.973103955
M,1999,p,3583,0.186934611
M,1999,q,776,0.040485978
M,1999,r,167779,8.753475351
M,1999,s,145426,7.587260064
M,1999,t,49560,2.585676625
M,1999,u,1636,0.085354458
M,1999,v,869,0.045338034
M,1999,w,57981,3.025022526
M,1999,x,10643,0.555273533
M,1999,y,145713,7.602233616
M,1999,z,2871,0.149787683
M,2000,a,40721,2.077384763
M,2000,b,50892,2.596259065
M,2000,c,26998,1.377304925
M,2000,d,64251,3.277769417
M,2000,e,148722,7.587063598
M,2000,f,1715,0.087490849
M,2000,g,2400,0.122436174
M,2000,h,84904,4.331383707
M,2000,i,18320,0.934596126
M,2000,j,919,0.046882852
M,2000,k,44515,2.270935948
M,2000,l,155262,7.920702171
M,2000,m,41431,2.113605465
M,2000,n,613784,31.3122352
M,2000,o,80520,4.10773363
M,2000,p,3550,0.181103507
M,2000,q,700,0.035710551
M,2000,r,169416,8.642769506
M,2000,s,145823,7.439170903
M,2000,t,50427,2.572537056
M,2000,u,1796,0.09162307
M,2000,v,983,0.050147816
M,2000,w,55746,2.843886226
M,2000,x,10683,0.544994018
M,2000,y,142780,7.283932038
M,2000,z,2947,0.150341418
M,2001,a,39002,2.011333023
M,2001,b,50950,2.627491347
M,2001,c,27113,1.398217328
M,2001,d,60838,3.137415477
M,2001,e,145297,7.492965852
M,2001,f,1758,0.090660055
M,2001,g,2151,0.110927064
M,2001,h,85838,4.426665401
M,2001,i,20980,1.081938537
M,2001,j,1069,0.055128327
M,2001,k,42477,2.190538762
M,2001,l,153627,7.922543927
M,2001,m,41967,2.164238064
M,2001,n,615772,31.75536019
M,2001,o,82140,4.235959553
M,2001,p,3419,0.17631782
M,2001,q,602,0.031045138
M,2001,r,165323,8.525706612
M,2001,s,143765,7.413960617
M,2001,t,47547,2.451998647
M,2001,u,1833,0.094527804
M,2001,v,1209,0.062348126
M,2001,w,52265,2.695305893
M,2001,x,10691,0.551334838
M,2001,y,138639,7.149612812
M,2001,z,2840,0.146458791
M,2002,a,38680,1.996289214
M,2002,b,49284,2.543565606
M,2002,c,27238,1.40576333
M,2002,d,55829,2.881355495
M,2002,e,144562,7.460898691
M,2002,f,1817,0.093776047
M,2002,g,2084,0.107556017
M,2002,h,87972,4.540267703
M,2002,i,23610,1.218520898
M,2002,j,1088,0.056152085
M,2002,k,42043,2.169854897
M,2002,l,153458,7.920024567
M,2002,m,42663,2.201853328
M,2002,n,629969,32.51293485
M,2002,o,83180,4.292950797
M,2002,p,3157,0.162933946
M,2002,q,618,0.03189521
M,2002,r,164768,8.503737881
M,2002,s,139567,7.20310488
M,2002,t,44835,2.313951058
M,2002,u,1819,0.093879268
M,2002,v,1332,0.068745016
M,2002,w,50103,2.585834501
M,2002,x,11009,0.568178593
M,2002,y,134173,6.92471853
M,2002,z,2737,0.14125759
M,2003,a,37685,1.911808723
M,2003,b,48065,2.438399529
M,2003,c,27697,1.405104583
M,2003,d,53385,2.70829
M,2003,e,144697,7.340665696
M,2003,f,1819,0.092280219
M,2003,g,2009,0.101919165
M,2003,h,88094,4.469122399
M,2003,i,26011,1.319571625
M,2003,j,1203,0.061029744
M,2003,k,42296,2.145730708
M,2003,l,153832,7.804096044
M,2003,m,42790,2.170791966
M,2003,n,663126,33.64123845
M,2003,o,85417,4.333314732
M,2003,p,2982,0.151280711
M,2003,q,585,0.029677806
M,2003,r,169842,8.616304022
M,2003,s,138596,7.031154086
M,2003,t,43628,2.213304789
M,2003,u,2052,0.10410061
M,2003,v,1652,0.083808094
M,2003,w,49079,2.489841059
M,2003,x,11718,0.594469275
M,2003,y,130188,6.604605387
M,2003,z,2722,0.138090576
M,2004,a,38375,1.938131313
M,2004,b,45914,2.318888889
M,2004,c,26778,1.352424242
M,2004,d,51754,2.613838384
M,2004,e,142010,7.172222222
M,2004,f,1904,0.096161616
M,2004,g,1837,0.092777778
M,2004,h,89429,4.516616162
M,2004,i,28500,1.439393939
M,2004,j,1094,0.055252525
M,2004,k,41400,2.090909091
M,2004,l,152729,7.713585859
M,2004,m,43054,2.174444444
M,2004,n,675695,34.1260101
M,2004,o,88822,4.485959596
M,2004,p,2841,0.143484848
M,2004,q,523,0.026414141
M,2004,r,169412,8.556161616
M,2004,s,139625,7.051767677
M,2004,t,43701,2.207121212
M,2004,u,2138,0.107979798
M,2004,v,1823,0.092070707
M,2004,w,47556,2.401818182
M,2004,x,12399,0.626212121
M,2004,y,127977,6.463484848
M,2004,z,2710,0.136868687
M,2005,a,36692,1.84188188
M,2005,b,43144,2.165762341
M,2005,c,26078,1.30907543
M,2005,d,50664,2.543254758
M,2005,e,141045,7.080241736
M,2005,f,1985,0.099643942
M,2005,g,1882,0.094473501
M,2005,h,92369,4.636781516
M,2005,i,31317,1.57206516
M,2005,j,1291,0.064806211
M,2005,k,42151,2.115915271
M,2005,l,155286,7.795117999
M,2005,m,41600,2.08825592
M,2005,n,686004,34.43634409
M,2005,o,92001,4.618308483
M,2005,p,2768,0.138949336
M,2005,q,446,0.022388513
M,2005,r,172024,8.635339816
M,2005,s,139895,7.022513507
M,2005,t,43243,2.170731989
M,2005,u,2129,0.106872521
M,2005,v,1794,0.090056037
M,2005,w,45464,2.282222768
M,2005,x,13025,0.653834936
M,2005,y,124893,6.269436216
M,2005,z,2903,0.145726128
M,2006,a,36070,1.760016161
M,2006,b,42600,2.078643982
M,2006,c,26635,1.299640434
M,2006,d,51410,2.508523172
M,2006,e,142937,6.974533684
M,2006,f,1968,0.096027497
M,2006,g,1929,0.094124513
M,2006,h,98359,4.79937426
M,2006,i,33558,1.637444478
M,2006,j,1241,0.060553924
M,2006,k,42537,2.075569931
M,2006,l,156210,7.622182547
M,2006,m,42503,2.07391092
M,2006,n,720661,35.16426411
M,2006,o,96350,4.70134619
M,2006,p,2721,0.132769725
M,2006,q,430,0.020981618
M,2006,r,176451,8.609831205
M,2006,s,143207,6.987708188
M,2006,t,43509,2.122998146
M,2006,u,2201,0.107396606
M,2006,v,2010,0.098076864
M,2006,w,43217,2.108750164
M,2006,x,13992,0.68273208
M,2006,y,123621,6.0320199
M,2006,z,3086,0.150579703
M,2007,a,34565,1.671087931
M,2007,b,42123,2.036488844
M,2007,c,26864,1.298773504
M,2007,d,50595,2.446078225
M,2007,e,143645,6.944696248
M,2007,f,2090,0.10104365
M,2007,g,2040,0.098626338
M,2007,h,99302,4.800878741
M,2007,i,35231,1.703286529
M,2007,j,1254,0.06062619
M,2007,k,42136,2.037117346
M,2007,l,155175,7.502128443
M,2007,m,43860,2.120466271
M,2007,n,740986,35.8238901
M,2007,o,96887,4.684122562
M,2007,p,2739,0.132420363
M,2007,q,431,0.020837231
M,2007,r,177166,8.5653107
M,2007,s,142137,6.871790112
M,2007,t,43393,2.097888574
M,2007,u,2311,0.11172817
M,2007,v,2295,0.11095463
M,2007,w,40251,1.945984675
M,2007,x,14306,0.691641369
M,2007,y,123330,5.962542297
M,2007,z,3301,0.159590952
M,2008,a,32841,1.616536209
M,2008,b,39945,1.966217194
M,2008,c,25318,1.24623074
M,2008,d,47910,2.358279278
M,2008,e,140905,6.935782544
M,2008,f,2195,0.10804473
M,2008,g,2059,0.101350387
M,2008,h,100155,4.929940745
M,2008,i,38151,1.877910932
M,2008,j,1381,0.067977117
M,2008,k,39563,1.947413965
M,2008,l,150773,7.42151621
M,2008,m,44316,2.181371415
M,2008,n,733539,36.10707208
M,2008,o,91477,4.502782583
M,2008,p,2637,0.129801345
M,2008,q,339,0.016686635
M,2008,r,174595,8.594109175
M,2008,s,137037,6.745387548
M,2008,t,43798,2.155873843
M,2008,u,2405,0.118381583
M,2008,v,2418,0.119021484
M,2008,w,36937,1.818154074
M,2008,x,14834,0.730175638
M,2008,y,122565,6.033030677
M,2008,z,3473,0.170951867
M,2009,a,31378,1.590659426
M,2009,b,38862,1.970049289
M,2009,c,24048,1.219076355
M,2009,d,46167,2.340365023
M,2009,e,135456,6.866733481
M,2009,f,2212,0.112133936
M,2009,g,2396,0.121461533
M,2009,h,99881,5.063313598
M,2009,i,40912,2.073970885
M,2009,j,1416,0.071781941
M,2009,k,37507,1.901359649
M,2009,l,143733,7.286323259
M,2009,m,46278,2.345991998
M,2009,n,715018,36.24673724
M,2009,o,86410,4.380421983
M,2009,p,2595,0.131549532
M,2009,q,377,0.019111435
M,2009,r,173177,8.778941531
M,2009,s,129848,6.58244455
M,2009,t,43637,2.212110566
M,2009,u,2417,0.122526096
M,2009,v,2589,0.131245371
M,2009,w,33181,1.682059736
M,2009,x,16640,0.843539194
M,2009,y,112873,5.721923046
M,2009,z,3633,0.184169345
M,2010,a,28392,1.496091414
M,2010,b,38859,2.047640753
M,2010,c,23125,1.218551491
M,2010,d,44398,2.339513475
M,2010,e,128951,6.794959281
M,2010,f,2255,0.118825237
M,2010,g,2666,0.14048252
M,2010,h,98015,5.164814029
M,2010,i,42956,2.263528556
M,2010,j,1459,0.076880719
M,2010,k,35198,1.854727585
M,2010,l,133565,7.038089944
M,2010,m,46808,2.466506301
M,2010,n,688356,36.27231267
M,2010,o,81008,4.268645155
M,2010,p,2409,0.126940132
M,2010,q,342,0.018021389
M,2010,r,166047,8.749700302
M,2010,s,123649,6.515575064
M,2010,t,43370,2.285343921
M,2010,u,2318,0.122144967
M,2010,v,2723,0.143486085
M,2010,w,30656,1.615390898
M,2010,x,16352,0.861654226
M,2010,y,110392,5.817009135
M,2010,z,3476,0.183164756
